theme,kind,vendor_slug,vendor_name,domain,plan_name,monthly_usd,annual_discount_pct,billing_model,setup_fee_usd,minutes_included,calls_included,overage_per_min,overage_per_call,hipaa,baa,soc2,gdpr,free_tier,free_trial_days,key_features,best_for,integrations,source_url,accessed_at,corroboration_url
push-notifications,catalog,braze,Braze,braze.com,Braze Select,,,custom,,,,,,,,,,,,,,Segment; mParticle; Amplitude; Snowflake; Salesforce; Google Ads; Facebook Ads; Shopify; Contentful,https://www.braze.com/pricing,2026-06-14,
push-notifications,catalog,braze,Braze,braze.com,Braze Pro,,,custom,,,,,,,,,,,,,,Segment; mParticle; Amplitude; Snowflake; Salesforce; Google Ads; Facebook Ads; Shopify; Contentful,https://www.braze.com/pricing,2026-06-14,
push-notifications,catalog,braze,Braze,braze.com,Braze Enterprise,,,custom,,,,,,,,,,,,,,Segment; mParticle; Amplitude; Snowflake; Salesforce; Google Ads; Facebook Ads; Shopify; Contentful,https://www.braze.com/pricing,2026-06-14,
push-notifications,catalog,batch,Batch,batch.com,Enterprise,,,custom,,,,,,,,,,,,,,Salesforce; Adobe; Segment; AppsFlyer; Adjust,https://batch.com/pricing,2026-06-14,
push-notifications,catalog,firebase-cloud-messaging,Firebase Cloud Messaging,firebase.google.com,Spark (Free),0,,flat,,,,,,,,,,,,,,Google Analytics; Google Ads; BigQuery; Android; iOS; Flutter; Web,https://firebase.google.com/pricing,2026-06-14,https://firebase.google.com/docs/cloud-messaging
push-notifications,catalog,firebase-cloud-messaging,Firebase Cloud Messaging,firebase.google.com,Blaze (Pay-as-you-go),0,,flat,,,,,,,,,,,,,,Google Analytics; Google Ads; BigQuery; Android; iOS; Flutter; Web,https://firebase.google.com/pricing,2026-06-14,
push-notifications,catalog,pushwoosh,Pushwoosh,pushwoosh.com,Free,0,,flat,,,,,,,,,,,,,,Segment; Amplitude; AppsFlyer; Adjust; Branch; Mixpanel; Salesforce; HubSpot; Zapier,https://www.pushwoosh.com/pricing/,2026-06-14,
push-notifications,catalog,pushwoosh,Pushwoosh,pushwoosh.com,Omnichannel,13,,per_seat,,,,,,,,,,,,,,Segment; Amplitude; AppsFlyer; Adjust; Branch; Mixpanel; Salesforce; HubSpot; Zapier,https://www.pushwoosh.com/pricing/,2026-06-14,
push-notifications,catalog,pushwoosh,Pushwoosh,pushwoosh.com,Email Only,5,,per_seat,,,,,,,,,,,,,,Segment; Amplitude; AppsFlyer; Adjust; Branch; Mixpanel; Salesforce; HubSpot; Zapier,https://www.pushwoosh.com/pricing/,2026-06-14,
push-notifications,catalog,pushwoosh,Pushwoosh,pushwoosh.com,Enterprise,,,custom,,,,,,,,,,,,,,Segment; Amplitude; AppsFlyer; Adjust; Branch; Mixpanel; Salesforce; HubSpot; Zapier,https://www.pushwoosh.com/pricing/,2026-06-14,
push-notifications,catalog,pushengage,PushEngage,pushengage.com,Free,0,,flat,,,,,,,,,,,,,,WordPress; WooCommerce; Shopify; Magento; BigCommerce; Zapier; Google Analytics,https://pushengage.com/pricing/,2026-06-14,
push-notifications,catalog,pushengage,PushEngage,pushengage.com,Business,14,43,flat,,,,,,,,,,,,,,WordPress; WooCommerce; Shopify; Magento; BigCommerce; Zapier; Google Analytics,https://pushengage.com/pricing/,2026-06-14,
push-notifications,catalog,pushengage,PushEngage,pushengage.com,Premium,29,48,flat,,,,,,,,,,,,,,WordPress; WooCommerce; Shopify; Magento; BigCommerce; Zapier; Google Analytics,https://pushengage.com/pricing/,2026-06-14,
push-notifications,catalog,pushengage,PushEngage,pushengage.com,Growth,60,60,flat,,,,,,,,,,,,,,WordPress; WooCommerce; Shopify; Magento; BigCommerce; Zapier; Google Analytics,https://pushengage.com/pricing/,2026-06-14,
push-notifications,catalog,pushengage,PushEngage,pushengage.com,Enterprise,,,custom,,,,,,,,,,,,,,WordPress; WooCommerce; Shopify; Magento; BigCommerce; Zapier; Google Analytics,https://pushengage.com/pricing/,2026-06-14,
push-notifications,catalog,gravitec,Gravitec,gravitec.net,Free,0,,flat,,,,,,,,,,,,,,WordPress; Drupal; Joomla; OpenCart; PrestaShop; Zapier,https://gravitec.net/pricing/,2026-06-14,
push-notifications,catalog,gravitec,Gravitec,gravitec.net,Fix,20,17,flat,,,,,,,,,,,,,,WordPress; Drupal; Joomla; OpenCart; PrestaShop; Zapier,https://gravitec.net/pricing/,2026-06-14,
push-notifications,catalog,gravitec,Gravitec,gravitec.net,Business,,,custom,,,,,,,,,,,,,,WordPress; Drupal; Joomla; OpenCart; PrestaShop; Zapier,https://gravitec.net/pricing/,2026-06-14,
push-notifications,catalog,wonderpush,WonderPush,wonderpush.com,Free Trial,0,,flat,,,,,,,,,,,,,,WordPress; Shopify; PrestaShop; Zapier; Google Tag Manager,https://www.wonderpush.com/pricing/,2026-06-14,
push-notifications,catalog,wonderpush,WonderPush,wonderpush.com,Pay-as-you-grow,,,per_seat,,,,,,,,,,,,,,WordPress; Shopify; PrestaShop; Zapier; Google Tag Manager,https://www.wonderpush.com/pricing/,2026-06-14,
push-notifications,catalog,sendpulse,SendPulse,sendpulse.com,Basic (Free),0,,flat,,,,,,,,,,,,,,WordPress; Shopify; WooCommerce; Zapier; Google Analytics,https://sendpulse.com/pricing/webpush,2026-06-14,
push-notifications,catalog,sendpulse,SendPulse,sendpulse.com,Pro,,20,flat,,,,,,,,,,,,,,WordPress; Shopify; WooCommerce; Zapier; Google Analytics,https://sendpulse.com/pricing/webpush,2026-06-14,
reviews-management,catalog,trustpilot,Trustpilot,business.trustpilot.com,Free,0,,flat,,,,,,,,,,,,,,Salesforce; HubSpot; Hootsuite; Zendesk; WooCommerce; Shopify,https://business.trustpilot.com/pricing,2026-06-14,https://www.softwareadvice.com/reputation-management/trustpilot-profile/
reviews-management,catalog,trustpilot,Trustpilot,business.trustpilot.com,Starter,99,,flat,,,,,,,,,,,,,,Salesforce; HubSpot; Hootsuite; Zendesk; WooCommerce; Shopify,https://business.trustpilot.com/pricing,2026-06-14,https://www.getapp.com/marketing-software/a/trustpilot/pricing/
reviews-management,catalog,trustpilot,Trustpilot,business.trustpilot.com,Plus,319,,flat,,,,,,,,,,,,,,Salesforce; HubSpot; Hootsuite; Zendesk; WooCommerce; Shopify,https://business.trustpilot.com/pricing,2026-06-14,https://www.getapp.com/marketing-software/a/trustpilot/pricing/
reviews-management,catalog,trustpilot,Trustpilot,business.trustpilot.com,Premium,799,,flat,,,,,,,,,,,,,,Salesforce; HubSpot; Hootsuite; Zendesk; WooCommerce; Shopify,https://business.trustpilot.com/pricing,2026-06-14,https://www.getapp.com/marketing-software/a/trustpilot/pricing/
reviews-management,catalog,trustpilot,Trustpilot,business.trustpilot.com,Enterprise,,,custom,,,,,,,,,,,,,,Salesforce; HubSpot; Hootsuite; Zendesk; WooCommerce; Shopify,https://business.trustpilot.com/pricing,2026-06-14,
reviews-management,catalog,birdeye,Birdeye,birdeye.com,Starter,,,custom,,,,,,,,,,,,,,,https://birdeye.com/pricing/,2026-06-14,https://www.softwareadvice.com/reputation-management/birdeye-profile/
reviews-management,catalog,birdeye,Birdeye,birdeye.com,Growth,,,custom,,,,,,,,,,,,,,,https://birdeye.com/pricing/,2026-06-14,https://www.softwareadvice.com/reputation-management/birdeye-profile/
reviews-management,catalog,birdeye,Birdeye,birdeye.com,Dominate,,,custom,,,,,,,,,,,,,,,https://birdeye.com/pricing/,2026-06-14,https://www.softwareadvice.com/reputation-management/birdeye-profile/
reviews-management,catalog,podium,Podium,podium.com,Custom,,,custom,,,,,,,,,,,,,,,https://www.podium.com/pricing/,2026-06-14,https://www.getapp.com/customer-management-software/a/podium/pricing/
reviews-management,catalog,yotpo,Yotpo,yotpo.com,Free,0,,flat,,,,,,,,,,,,,,Shopify; WooCommerce; BigCommerce; Magento; Klaviyo,https://www.softwareadvice.com/reputation-management/yotpo-profile/,2026-06-14,https://www.getapp.com/marketing-software/a/yotpo/pricing/
reviews-management,catalog,yotpo,Yotpo,yotpo.com,Starter,79,,flat,,,,,,,,,,,,,,Shopify; WooCommerce; BigCommerce; Magento; Klaviyo,https://www.softwareadvice.com/reputation-management/yotpo-profile/,2026-06-14,https://www.getapp.com/marketing-software/a/yotpo/pricing/
reviews-management,catalog,yotpo,Yotpo,yotpo.com,Pro,169,,flat,,,,,,,,,,,,,,Shopify; WooCommerce; BigCommerce; Magento; Klaviyo,https://www.softwareadvice.com/reputation-management/yotpo-profile/,2026-06-14,https://www.getapp.com/marketing-software/a/yotpo/pricing/
reviews-management,catalog,yotpo,Yotpo,yotpo.com,Premium,,,custom,,,,,,,,,,,,,,Shopify; WooCommerce; BigCommerce; Magento; Klaviyo,https://www.softwareadvice.com/reputation-management/yotpo-profile/,2026-06-14,https://www.getapp.com/marketing-software/a/yotpo/pricing/
reviews-management,catalog,yotpo,Yotpo,yotpo.com,Enterprise,,,custom,,,,,,,,,,,,,,Shopify; WooCommerce; BigCommerce; Magento; Klaviyo,https://www.getapp.com/marketing-software/a/yotpo/pricing/,2026-06-14,
reviews-management,catalog,grade-us,Grade.us,grade.us,Small Business,99,20,flat,,,,,,,,,,,,,,,https://www.grade.us/home/plans/,2026-06-14,
reviews-management,catalog,grade-us,Grade.us,grade.us,Multi Location,60,20,per_seat,,,,,,,,,,,,,,,https://www.grade.us/home/plans/,2026-06-14,
reviews-management,catalog,grade-us,Grade.us,grade.us,Agency,,,custom,,,,,,,,,,,,,,,https://www.grade.us/home/plans/,2026-06-14,
reviews-management,catalog,nicejob,NiceJob,nicejob.com,Reviews,75,,flat,,,,,,,,,,,,,,,https://get.nicejob.com/pricing,2026-06-14,https://www.getapp.com/customer-management-software/a/nicejob/pricing/
reviews-management,catalog,nicejob,NiceJob,nicejob.com,Pro,125,,flat,,,,,,,,,,,,,,,https://get.nicejob.com/pricing,2026-06-14,https://www.getapp.com/customer-management-software/a/nicejob/pricing/
reviews-management,catalog,nicejob,NiceJob,nicejob.com,Sites Only,99,,flat,199,,,,,,,,,,,,,,https://get.nicejob.com/pricing,2026-06-14,https://www.softwareadvice.com/reputation-management/nicejob-profile/
reviews-management,catalog,nicejob,NiceJob,nicejob.com,Grow + Sites Bundle,174,,flat,199,,,,,,,,,,,,,,https://get.nicejob.com/pricing,2026-06-14,
reviews-management,catalog,reputation-com,Reputation,reputation.com,Rep Core,80,,per_seat,,,,,,,,,,,,,,,https://www.reputation.com/pricing/,2026-06-14,
reviews-management,catalog,reputation-com,Reputation,reputation.com,Rep Core + Pulse,115,,per_seat,,,,,,,,,,,,,,,https://www.reputation.com/pricing/,2026-06-14,
reviews-management,catalog,reputation-com,Reputation,reputation.com,Rep Core + Surveys,150,,per_seat,,,,,,,,,,,,,,,https://www.reputation.com/pricing/,2026-06-14,
sales-engagement,catalog,outreach,Outreach,outreach.ai,Amplify Core,,,custom,,,,,,,,,,,,,,Zoom; Microsoft Teams; Google Meet; Cisco Webex; Slack,https://www.outreach.ai/pricing,2026-06-14,
sales-engagement,catalog,outreach,Outreach,outreach.ai,Amplify Plus,,,custom,,,,,,,,,,,,,,Zoom; Microsoft Teams; Google Meet; Cisco Webex; Slack,https://www.outreach.ai/pricing,2026-06-14,
sales-engagement,catalog,outreach,Outreach,outreach.ai,Amplify Pro,,,custom,,,,,,,,,,,,,,Zoom; Microsoft Teams; Google Meet; Cisco Webex; Slack,https://www.outreach.ai/pricing,2026-06-14,
sales-engagement,catalog,salesloft,Salesloft,salesloft.com,Essentials,,,custom,,,,,,,,,,,,,,,https://salesloft.com/pricing/,2026-06-14,
sales-engagement,catalog,salesloft,Salesloft,salesloft.com,Advanced,,,custom,,,,,,,,,,,,,,,https://salesloft.com/pricing/,2026-06-14,
sales-engagement,catalog,salesloft,Salesloft,salesloft.com,Premier,,,custom,,,,,,,,,,,,,,,https://salesloft.com/pricing/,2026-06-14,
sales-engagement,catalog,apollo,Apollo.io,apollo.io,Free,0,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Gmail; Outlook; LinkedIn; Zapier,https://www.cloudtalk.io/blog/apollo-pricing/,2026-06-14,https://www.warmly.ai/p/blog/apollo-pricing
sales-engagement,catalog,apollo,Apollo.io,apollo.io,Basic,49,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Gmail; Outlook; LinkedIn; Zapier,https://www.cloudtalk.io/blog/apollo-pricing/,2026-06-14,https://www.warmly.ai/p/blog/apollo-pricing
sales-engagement,catalog,apollo,Apollo.io,apollo.io,Professional,79,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Gmail; Outlook; LinkedIn; Zapier,https://www.cloudtalk.io/blog/apollo-pricing/,2026-06-14,https://www.warmly.ai/p/blog/apollo-pricing
sales-engagement,catalog,apollo,Apollo.io,apollo.io,Organization,119,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Gmail; Outlook; LinkedIn; Zapier,https://www.cloudtalk.io/blog/apollo-pricing/,2026-06-14,https://www.warmly.ai/p/blog/apollo-pricing
sales-engagement,catalog,reply-io,Reply.io,reply.io,Email Volume,49,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Pipedrive; Gmail; Outlook; LinkedIn; Zapier,https://www.amplemarket.com/blog/how-much-does-reply-io-really-cost,2026-06-14,https://lagrowthmachine.com/reply-io-pricing/
sales-engagement,catalog,reply-io,Reply.io,reply.io,Multichannel,89,,per_seat,,,,,,,,,,,,,,Salesforce; HubSpot; Pipedrive; Gmail; Outlook; LinkedIn; Zapier,https://www.amplemarket.com/blog/how-much-does-reply-io-really-cost,2026-06-14,https://lagrowthmachine.com/reply-io-pricing/
sales-engagement,catalog,reply-io,Reply.io,reply.io,Agency,,,custom,,,,,,,,,,,,,,Salesforce; HubSpot; Pipedrive; Gmail; Outlook; LinkedIn; Zapier,https://www.amplemarket.com/blog/how-much-does-reply-io-really-cost,2026-06-14,https://lagrowthmachine.com/reply-io-pricing/
sales-engagement,catalog,reply-io,Reply.io,reply.io,AI SDR,500,,flat,,,,,,,,,,,,,,Salesforce; HubSpot; Pipedrive; Gmail; Outlook; LinkedIn; Zapier,https://www.amplemarket.com/blog/how-much-does-reply-io-really-cost,2026-06-14,https://lagrowthmachine.com/reply-io-pricing/
sales-engagement,catalog,groove-clari,Groove (by Clari),groove.co,Groove Platform,,,custom,,,,,,,,,,,,,,,https://clari.com/pricing,2026-06-14,
sales-engagement,catalog,klenty,Klenty,klenty.com,Starter,50,,flat,,,,,,true,,,,,,,,Salesforce; HubSpot; Pipedrive; Zoho; MS Dynamics,https://www.klenty.com/pricing/,2026-06-14,
sales-engagement,catalog,klenty,Klenty,klenty.com,Growth,70,,per_seat,,,,,,true,,,,,,,,Salesforce; HubSpot; Pipedrive; Zoho; MS Dynamics,https://www.klenty.com/pricing/,2026-06-14,
sales-engagement,catalog,klenty,Klenty,klenty.com,Plus,99,,per_seat,,,,,,true,,,,,,,,Salesforce; HubSpot; Pipedrive; Zoho; MS Dynamics,https://www.klenty.com/pricing/,2026-06-14,
sales-engagement,catalog,lemlist,lemlist,lemlist.com,Email,31,20,flat,,,,,,,,,,,,,,HubSpot; Salesforce; Pipedrive; Gmail; LinkedIn; Zapier; Make; n8n; Clay; Aircall; Ringover,https://www.lemlist.com/pricing,2026-06-14,
sales-engagement,catalog,lemlist,lemlist,lemlist.com,Multichannel,87,20,per_seat,,,,,,,,,,,,,,HubSpot; Salesforce; Pipedrive; Gmail; LinkedIn; Zapier; Make; n8n; Clay; Aircall; Ringover,https://www.lemlist.com/pricing,2026-06-14,
sales-engagement,catalog,lemlist,lemlist,lemlist.com,Enterprise,,,custom,,,,,,,,,,,,,,HubSpot; Salesforce; Pipedrive; Gmail; LinkedIn; Zapier; Make; n8n; Clay; Aircall; Ringover,https://www.lemlist.com/pricing,2026-06-14,
sales-engagement,catalog,yesware,Yesware,yesware.com,Free,0,,per_seat,,,,,,false,false,,,,,,,Gmail; Outlook; Salesforce; LinkedIn; Zoom; Google Meet; Microsoft Teams; RingCentral; Vendasta,https://www.yesware.com/pricing/,2026-06-14,
sales-engagement,catalog,yesware,Yesware,yesware.com,Pro,15,21,per_seat,,,,,,false,false,,,,,,,Gmail; Outlook; Salesforce; LinkedIn; Zoom; Google Meet; Microsoft Teams; RingCentral; Vendasta,https://www.yesware.com/pricing/,2026-06-14,
sales-engagement,catalog,yesware,Yesware,yesware.com,Premium,35,22,per_seat,,,,,,false,false,,,,,,,Gmail; Outlook; Salesforce; LinkedIn; Zoom; Google Meet; Microsoft Teams; RingCentral; Vendasta,https://www.yesware.com/pricing/,2026-06-14,
sales-engagement,catalog,yesware,Yesware,yesware.com,Enterprise,65,24,per_seat,,,,,,false,false,,,,,,,Gmail; Outlook; Salesforce; LinkedIn; Zoom; Google Meet; Microsoft Teams; RingCentral; Vendasta,https://www.yesware.com/pricing/,2026-06-14,
sales-engagement,catalog,woodpecker,Woodpecker,woodpecker.co,"Contacted Prospects (500/mo, monthly billing)",29,17,flat,,,,,,,,,,,,,,Pipedrive; HubSpot; Zoho; Calendly; Zapier; Google Sheets; Clay; Hunter; Aircall,https://woodpecker.co/pricing/,2026-06-14,https://woodpecker.co/blog/cold-email-tools/
screen-recording,catalog,loom,Loom,loom.com,Starter,0,,flat,,,,,,,,,,,,,,Slack; Jira; GitHub; Notion; HubSpot,https://www.loom.com/pricing,2026-06-14,https://www.softwareadvice.com/screen-recording/loom-profile/
screen-recording,catalog,loom,Loom,loom.com,Business,15,17,per_seat,,,,,,,,,,,,,,Slack; Jira; GitHub; Notion; HubSpot,https://www.loom.com/pricing,2026-06-14,https://www.softwareadvice.com/screen-recording/loom-profile/
screen-recording,catalog,loom,Loom,loom.com,Business + AI,20,17,per_seat,,,,,,,,,,,,,,Slack; Jira; GitHub; Notion; HubSpot,https://www.loom.com/pricing,2026-06-14,https://www.softwareadvice.com/screen-recording/loom-profile/
screen-recording,catalog,loom,Loom,loom.com,Enterprise,,,custom,,,,,,,,,,,,,,Slack; Jira; GitHub; Notion; HubSpot,https://www.loom.com/pricing,2026-06-14,https://www.softwareadvice.com/screen-recording/loom-profile/
screen-recording,catalog,camtasia,Camtasia,techsmith.com,Starter,,,flat,,,,,,,,,,,,,,Screencast; PowerPoint; Google Slides,https://getapp.com/content-management-software/a/camtasia/pricing/,2026-06-14,https://www.techsmith.com/camtasia-pricing.html
screen-recording,catalog,camtasia,Camtasia,techsmith.com,Essentials,14.99,,per_seat,,,,,,,,,,,,,,Screencast; PowerPoint; Google Slides,https://getapp.com/content-management-software/a/camtasia/pricing/,2026-06-14,https://www.techsmith.com/camtasia-pricing.html
screen-recording,catalog,camtasia,Camtasia,techsmith.com,Create,20.75,,per_seat,,,,,,,,,,,,,,Screencast; PowerPoint; Google Slides,https://getapp.com/content-management-software/a/camtasia/pricing/,2026-06-14,https://www.techsmith.com/camtasia-pricing.html
screen-recording,catalog,camtasia,Camtasia,techsmith.com,Pro,41.58,,per_seat,,,,,,,,,,,,,,Screencast; PowerPoint; Google Slides,https://getapp.com/content-management-software/a/camtasia/pricing/,2026-06-14,https://www.techsmith.com/camtasia-pricing.html
screen-recording,catalog,screenpal,ScreenPal,screenpal.com,Free,0,,flat,,,,,,,,,,,,,,YouTube; Google Drive; Dropbox; Zoom; Canvas; Blackboard,https://screenpal.com/plans,2026-06-14,https://www.softwareadvice.com/screen-recording/screenpal-profile/
screen-recording,catalog,screenpal,ScreenPal,screenpal.com,Deluxe,4,,flat,,,,,,,,,,,,,,YouTube; Google Drive; Dropbox; Zoom; Canvas; Blackboard,https://screenpal.com/plans,2026-06-14,https://www.softwareadvice.com/screen-recording/screenpal-profile/
screen-recording,catalog,screenpal,ScreenPal,screenpal.com,Max,10,,flat,,,,,,,,,,,,,,YouTube; Google Drive; Dropbox; Zoom; Canvas; Blackboard,https://screenpal.com/plans,2026-06-14,https://www.softwareadvice.com/screen-recording/screenpal-profile/
screen-recording,catalog,screenpal,ScreenPal,screenpal.com,Max Team Business,8,20,per_seat,,,,,,,,,,,,,,YouTube; Google Drive; Dropbox; Zoom; Canvas; Blackboard,https://screenpal.com/plans,2026-06-14,https://www.softwareadvice.com/screen-recording/screenpal-profile/
screen-recording,catalog,snagit,Snagit,techsmith.com,Individual,3.25,,per_seat,,,,,,,,,,,,,,Slack; Microsoft Teams; Google Drive; Dropbox; OneDrive; Jira,https://getapp.com/content-management-software/a/snagit/pricing/,2026-06-14,https://www.softwareadvice.com/screen-recording/snagit-profile/
